device_id,date,time,temperature,RH,PM2.5,lat,lon
B827EBB32FBF,2021-08-21,00:00:31,32.36,51.17,1.0,0.0,0.0
B827EBB27839,2021-08-21,00:00:36,21.24,53.48,0.0,0.0,0.0
B827EB4D4017,2021-08-21,00:01:59,28.9,77.06,2.0,0.0,0.0
B827EBD93671,2021-08-21,00:02:16,30.69,71.04,7.0,0.0,0.0
B827EB37A814,2021-08-21,00:02:54,24.99,50.41,0.0,0.0,0.0
B827EBB32FBF,2021-08-21,00:05:34,32.32,50.72,2.0,0.0,0.0
B827EBB27839,2021-08-21,00:05:37,21.18,54.02,0.0,0.0,0.0
B827EB4D4017,2021-08-21,00:07:01,28.96,77.2,1.0,0.0,0.0
B827EB37A814,2021-08-21,00:07:56,24.99,50.27,0.0,0.0,0.0
B827EBB27839,2021-08-21,00:10:40,21.16,54.22,0.0,0.0,0.0
B827EB4D4017,2021-08-21,00:12:04,28.96,77.22,2.0,0.0,0.0
B827EB37A814,2021-08-21,00:12:57,24.98,50.21,0.0,0.0,0.0
B827EBB32FBF,2021-08-21,00:15:39,32.37,50.44,2.0,0.0,0.0
B827EBB27839,2021-08-21,00:15:41,21.16,54.2,0.0,0.0,0.0
B827EB4D4017,2021-08-21,00:17:06,28.98,77.33,2.0,0.0,0.0
B827EBD93671,2021-08-21,00:17:23,30.76,71.09,11.0,0.0,0.0
B827EB37A814,2021-08-21,00:17:59,24.98,50.15,0.0,0.0,0.0
B827EBB32FBF,2021-08-21,00:20:41,32.39,50.25,2.0,0.0,0.0
B827EBB27839,2021-08-21,00:20:43,21.2,54.32,0.0,0.0,0.0
B827EB4D4017,2021-08-21,00:22:08,28.99,77.39,3.0,0.0,0.0
B827EBD93671,2021-08-21,00:22:26,30.81,71.3,11.0,0.0,0.0
B827EB37A814,2021-08-21,00:23:00,24.96,50.23,0.0,0.0,0.0
B827EBB32FBF,2021-08-21,00:25:43,32.36,50.16,3.0,0.0,0.0
B827EBB27839,2021-08-21,00:25:44,21.17,54.32,0.0,0.0,0.0
B827EB4D4017,2021-08-21,00:27:09,29.05,77.37,2.0,0.0,0.0
B827EB37A814,2021-08-21,00:28:02,24.94,50.26,0.0,0.0,0.0
