device_id,date,time,temperature,RH,PM2.5,lat,lon
B827EBAF88E3,2021-09-30,00:00:21,28.35,43.28,0.0,0.0,0.0
B827EBCBB4B4,2021-09-30,00:00:28,25.61,55.27,3.0,0.0,0.0
B827EB4D4017,2021-09-30,00:03:26,28.95,70.67,7.0,0.0,0.0
B827EBAF88E3,2021-09-30,00:05:24,28.32,43.39,0.0,0.0,0.0
B827EBCBB4B4,2021-09-30,00:05:30,25.59,55.51,4.0,0.0,0.0
B827EB4D4017,2021-09-30,00:08:27,29.0,70.24,9.0,0.0,0.0
B827EBAF88E3,2021-09-30,00:10:25,28.31,43.99,0.0,0.0,0.0
B827EBCBB4B4,2021-09-30,00:10:31,25.6,55.94,4.0,0.0,0.0
B827EB37A814,2021-09-30,00:13:22,26.78,52.29,4.0,0.0,0.0
B827EB4D4017,2021-09-30,00:13:27,29.02,69.75,8.0,0.0,0.0
B827EBAF88E3,2021-09-30,00:15:26,28.32,43.59,0.0,0.0,0.0
B827EBCBB4B4,2021-09-30,00:15:32,25.6,55.58,3.0,0.0,0.0
B827EB37A814,2021-09-30,00:18:23,26.76,52.24,4.0,0.0,0.0
B827EB4D4017,2021-09-30,00:18:28,28.99,69.14,10.0,0.0,0.0
B827EBAF88E3,2021-09-30,00:20:26,28.39,43.03,0.0,0.0,0.0
B827EBCBB4B4,2021-09-30,00:20:32,25.63,55.84,4.0,0.0,0.0
B827EB4D4017,2021-09-30,00:23:29,29.02,68.98,9.0,0.0,0.0
B827EBAF88E3,2021-09-30,00:25:27,28.39,42.36,0.0,0.0,0.0
B827EBCBB4B4,2021-09-30,00:25:33,25.57,55.5,4.0,0.0,0.0
B827EB37A814,2021-09-30,00:28:24,26.78,52.1,5.0,0.0,0.0
B827EB4D4017,2021-09-30,00:28:29,29.05,68.89,8.0,0.0,0.0
B827EBAF88E3,2021-09-30,00:30:27,0.0,0.0,0.0,0.0,0.0
B827EBCBB4B4,2021-09-30,00:30:34,25.57,55.58,5.0,0.0,0.0
B827EB37A814,2021-09-30,00:33:25,26.82,52.62,6.0,0.0,0.0
B827EB4D4017,2021-09-30,00:33:30,29.1,68.65,9.0,0.0,0.0
B827EBAF88E3,2021-09-30,00:35:28,28.38,42.0,0.0,0.0,0.0
B827EBCBB4B4,2021-09-30,00:35:34,25.59,55.98,6.0,0.0,0.0
B827EB37A814,2021-09-30,00:38:25,26.85,53.13,8.0,0.0,0.0
B827EB4D4017,2021-09-30,00:38:31,29.12,68.58,9.0,0.0,0.0
B827EBAF88E3,2021-09-30,00:40:29,28.32,42.29,0.0,0.0,0.0
B827EBCBB4B4,2021-09-30,00:40:35,25.69,56.4,7.0,0.0,0.0
B827EB37A814,2021-09-30,00:43:26,26.9,53.37,9.0,0.0,0.0
B827EB4D4017,2021-09-30,00:43:31,29.17,68.58,9.0,0.0,0.0
B827EBAF88E3,2021-09-30,00:45:29,28.34,42.53,0.0,0.0,0.0
B827EBCBB4B4,2021-09-30,00:45:36,25.87,56.27,8.0,0.0,0.0
B827EB37A814,2021-09-30,00:48:27,26.99,53.67,11.0,0.0,0.0
B827EB4D4017,2021-09-30,00:48:32,29.22,68.46,9.0,0.0,0.0
B827EBAF88E3,2021-09-30,00:50:30,28.32,42.57,0.0,0.0,0.0
B827EBCBB4B4,2021-09-30,00:50:36,26.05,56.1,8.0,0.0,0.0
B827EB37A814,2021-09-30,00:53:27,27.06,53.75,11.0,0.0,0.0
B827EB4D4017,2021-09-30,00:53:32,29.23,68.36,10.0,0.0,0.0
B827EBAF88E3,2021-09-30,00:55:31,28.31,42.5,0.0,0.0,0.0
B827EBCBB4B4,2021-09-30,00:55:38,26.12,56.0,10.0,0.0,0.0
B827EB37A814,2021-09-30,00:58:28,27.1,53.9,12.0,0.0,0.0
B827EB4D4017,2021-09-30,00:58:33,29.27,68.45,10.0,0.0,0.0
B827EBAF88E3,2021-09-30,01:00:32,28.37,42.13,0.0,0.0,0.0
B827EBCBB4B4,2021-09-30,01:00:39,26.22,56.04,11.0,0.0,0.0
B827EB37A814,2021-09-30,01:03:29,27.2,53.94,11.0,0.0,0.0
B827EB4D4017,2021-09-30,01:03:34,29.3,68.34,10.0,0.0,0.0
B827EBAF88E3,2021-09-30,01:05:32,28.39,41.83,0.0,0.0,0.0
B827EBCBB4B4,2021-09-30,01:05:41,26.26,55.69,10.0,0.0,0.0
B827EB4D4017,2021-09-30,01:08:34,29.31,68.31,10.0,0.0,0.0
B827EBAF88E3,2021-09-30,01:10:33,28.42,41.63,0.0,0.0,0.0
