device_id,date,time,temperature,RH,PM2.5,lat,lon
B827EB4D4017,2021-08-22,00:00:27,29.47,78.07,10.0,0.0,0.0
B827EBD93671,2021-08-22,00:00:51,31.03,67.57,14.0,0.0,0.0
B827EB37A814,2021-08-22,00:01:22,24.65,51.2,3.0,0.0,0.0
B827EBB32FBF,2021-08-22,00:04:01,32.42,50.31,10.0,0.0,0.0
B827EBD93671,2021-08-22,00:05:54,31.11,67.64,17.0,0.0,0.0
B827EB37A814,2021-08-22,00:06:26,24.64,51.28,3.0,0.0,0.0
B827EBB32FBF,2021-08-22,00:09:05,32.43,49.75,9.0,0.0,0.0
B827EBB27839,2021-08-22,00:09:10,20.48,57.99,0.0,0.0,0.0
B827EB4D4017,2021-08-22,00:10:32,29.5,78.02,8.0,0.0,0.0
B827EBD93671,2021-08-22,00:10:56,31.18,67.73,16.0,0.0,0.0
B827EB37A814,2021-08-22,00:11:28,24.65,51.24,3.0,0.0,0.0
B827EBB32FBF,2021-08-22,00:14:07,32.4,49.9,10.0,0.0,0.0
B827EBB27839,2021-08-22,00:14:13,20.52,58.11,0.0,0.0,0.0
B827EB4D4017,2021-08-22,00:15:34,29.52,77.56,11.0,0.0,0.0
B827EBD93671,2021-08-22,00:15:58,31.24,66.09,13.0,0.0,0.0
B827EB37A814,2021-08-22,00:16:29,24.64,51.23,4.0,0.0,0.0
B827EBB32FBF,2021-08-22,00:19:10,32.37,50.15,10.0,0.0,0.0
B827EBB27839,2021-08-22,00:19:15,20.42,58.36,0.0,0.0,0.0
B827EB4D4017,2021-08-22,00:20:37,29.55,77.14,9.0,0.0,0.0
B827EBD93671,2021-08-22,00:21:00,31.24,64.42,12.0,0.0,0.0
B827EB37A814,2021-08-22,00:21:30,24.61,51.32,4.0,0.0,0.0
B827EBB32FBF,2021-08-22,00:24:11,32.39,50.17,11.0,0.0,0.0
B827EBB27839,2021-08-22,00:24:17,20.51,57.88,0.0,0.0,0.0
B827EB4D4017,2021-08-22,00:25:38,29.57,76.97,8.0,0.0,0.0
B827EBD93671,2021-08-22,00:26:01,31.28,63.58,12.0,0.0,0.0
B827EB37A814,2021-08-22,00:26:32,24.61,51.3,4.0,0.0,0.0
B827EBB32FBF,2021-08-22,00:29:12,32.4,49.81,9.0,0.0,0.0
B827EB4D4017,2021-08-22,00:30:39,29.61,76.84,9.0,0.0,0.0
B827EBD93671,2021-08-22,00:31:03,31.31,63.01,11.0,0.0,0.0
B827EB37A814,2021-08-22,00:31:33,24.64,51.23,3.0,0.0,0.0
B827EBB32FBF,2021-08-22,00:34:13,32.37,49.96,9.0,0.0,0.0
