device_id,date,time,temperature,RH,PM2.5,lat,lon
B827EB151749,2020-09-25,03:06:20,24.22,60.17,5.0,0.0,0.0
B827EB151749,2020-09-25,05:16:49,24.24,60.46,5.0,0.0,0.0
B827EB151749,2020-09-25,05:21:50,24.29,60.07,5.0,0.0,0.0
B827EB151749,2020-09-25,06:57:07,24.3,59.95,2.0,0.0,0.0
B827EB151749,2020-09-25,07:02:07,24.27,59.87,2.0,0.0,0.0
B827EB151749,2020-09-25,07:07:08,24.23,59.96,2.0,0.0,0.0
B827EB151749,2020-09-25,07:12:09,24.3,59.82,2.0,0.0,0.0
B827EB151749,2020-09-25,07:17:10,24.33,59.74,2.0,0.0,0.0
B827EB151749,2020-09-25,07:47:31,24.35,59.85,1.0,0.0,0.0
B827EB151749,2020-09-25,07:52:32,24.35,59.84,2.0,0.0,0.0
B827EB151749,2020-09-25,07:57:33,24.3,60.05,2.0,0.0,0.0
B827EB151749,2020-09-25,08:02:34,24.39,59.85,2.0,0.0,0.0
B827EB151749,2020-09-25,08:07:34,24.4,59.67,1.0,0.0,0.0
B827EB151749,2020-09-25,08:12:35,24.3,59.76,0.0,0.0,0.0
B827EB151749,2020-09-25,08:22:37,24.32,59.52,2.0,0.0,0.0
B827EB151749,2020-09-25,08:27:38,24.35,59.69,1.0,0.0,0.0
B827EB151749,2020-09-25,08:37:40,24.26,60.07,1.0,0.0,0.0
B827EB151749,2020-09-25,08:42:40,24.33,60.03,1.0,0.0,0.0
B827EB151749,2020-09-25,08:47:41,24.38,59.85,1.0,0.0,0.0
B827EB151749,2020-09-25,08:52:42,24.39,59.82,0.0,0.0,0.0
B827EB151749,2020-09-25,08:57:43,24.32,59.98,1.0,0.0,0.0
B827EB151749,2020-09-25,09:07:44,24.35,59.74,2.0,0.0,0.0
B827EB151749,2020-09-25,09:12:45,24.36,59.87,1.0,0.0,0.0
B827EB151749,2020-09-25,09:17:46,24.33,59.82,1.0,0.0,0.0
B827EB151749,2020-09-25,09:22:47,24.29,59.93,2.0,0.0,0.0
B827EB151749,2020-09-25,09:27:48,24.32,59.76,1.0,0.0,0.0
B827EB151749,2020-09-25,09:32:49,24.29,59.87,0.0,0.0,0.0
B827EB151749,2020-09-25,09:37:50,24.27,59.8,1.0,0.0,0.0
B827EB151749,2020-09-25,09:47:51,24.43,59.66,2.0,0.0,0.0
B827EB151749,2020-09-25,10:48:01,24.24,60.32,1.0,0.0,0.0
B827EB151749,2020-09-25,10:53:02,24.26,60.29,1.0,0.0,0.0
B827EB151749,2020-09-25,11:03:04,24.32,60.1,1.0,0.0,0.0
B827EB151749,2020-09-25,11:08:05,24.33,60.1,1.0,0.0,0.0
B827EB151749,2020-09-25,11:13:06,24.3,60.12,1.0,0.0,0.0
B827EB151749,2020-09-25,11:18:06,24.32,60.15,1.0,0.0,0.0
B827EB151749,2020-09-25,11:23:07,24.29,60.08,1.0,0.0,0.0
B827EB151749,2020-09-25,11:38:10,24.29,60.43,1.0,0.0,0.0
B827EB151749,2020-09-25,12:28:34,24.2,60.12,0.0,0.0,0.0
B827EB151749,2020-09-25,12:33:35,24.22,60.11,0.0,0.0,0.0
B827EB151749,2020-09-25,12:38:36,24.22,60.08,0.0,0.0,0.0
B827EB151749,2020-09-25,14:19:00,24.22,59.7,0.0,0.0,0.0
B827EB151749,2020-09-25,15:54:23,24.27,58.72,0.0,0.0,0.0
B827EB151749,2020-09-25,18:24:49,0.0,0.0,0.0,0.0,0.0
B827EB151749,2020-09-25,18:34:51,24.16,58.75,0.0,0.0,0.0
B827EB151749,2020-09-25,19:04:56,24.12,58.78,0.0,0.0,0.0
B827EB151749,2020-09-25,19:09:57,24.16,58.68,0.0,0.0,0.0
B827EB151749,2020-09-25,19:14:58,24.19,58.73,0.0,0.0,0.0
B827EB151749,2020-09-25,19:19:59,24.22,58.7,0.0,0.0,0.0
B827EB151749,2020-09-25,19:45:03,24.08,59.35,0.0,0.0,0.0
B827EB151749,2020-09-25,20:10:07,24.18,59.51,0.0,0.0,0.0
B827EB151749,2020-09-25,21:20:19,24.12,59.38,0.0,0.0,0.0
B827EB151749,2020-09-25,21:50:25,24.2,59.17,0.0,0.0,0.0
B827EB151749,2020-09-25,22:15:29,24.05,59.51,0.0,0.0,0.0
B827EB151749,2020-09-25,22:35:33,24.11,59.27,0.0,0.0,0.0
B827EB151749,2020-09-25,22:50:36,24.08,59.28,0.0,0.0,0.0
B827EB151749,2020-09-25,22:55:37,24.11,59.1,0.0,0.0,0.0
B827EB151749,2020-09-25,23:00:37,24.02,59.04,0.0,0.0,0.0
B827EB151749,2020-09-25,23:05:38,24.08,59.14,0.0,0.0,0.0
B827EB151749,2020-09-25,23:55:47,24.02,60.76,0.0,0.0,0.0
B827EB37A814,2020-09-25,05:46:53,28.81,52.7,26.0,0.0,0.0
B827EB37A814,2020-09-25,07:02:06,28.69,52.35,17.0,0.0,0.0
B827EB37A814,2020-09-25,07:17:09,28.69,52.09,17.0,0.0,0.0
B827EB37A814,2020-09-25,07:22:09,28.69,52.19,15.0,0.0,0.0
B827EB37A814,2020-09-25,07:27:10,28.7,52.1,15.0,0.0,0.0
B827EB37A814,2020-09-25,07:32:11,28.69,51.93,15.0,0.0,0.0
B827EB37A814,2020-09-25,07:37:12,28.7,51.55,14.0,0.0,0.0
B827EB37A814,2020-09-25,07:42:13,28.67,51.6,14.0,0.0,0.0
B827EB37A814,2020-09-25,07:52:31,28.69,51.47,12.0,0.0,0.0
B827EB37A814,2020-09-25,07:57:32,28.66,51.59,12.0,0.0,0.0
B827EB37A814,2020-09-25,08:07:33,28.66,51.75,12.0,0.0,0.0
B827EB37A814,2020-09-25,08:12:34,28.67,51.64,11.0,0.0,0.0
B827EB37A814,2020-09-25,08:17:35,28.67,51.85,11.0,0.0,0.0
B827EB37A814,2020-09-25,08:22:36,28.65,51.74,11.0,0.0,0.0
B827EB37A814,2020-09-25,08:37:38,28.66,52.29,12.0,0.0,0.0
B827EB37A814,2020-09-25,08:42:39,28.65,52.32,12.0,0.0,0.0
B827EB37A814,2020-09-25,08:57:42,28.67,52.34,11.0,0.0,0.0
B827EB37A814,2020-09-25,09:07:44,28.67,52.41,11.0,0.0,0.0
B827EB37A814,2020-09-25,09:12:44,28.66,52.46,11.0,0.0,0.0
B827EB37A814,2020-09-25,09:17:45,28.67,52.44,11.0,0.0,0.0
B827EB37A814,2020-09-25,09:22:46,28.67,52.46,11.0,0.0,0.0
B827EB37A814,2020-09-25,09:27:47,28.65,52.31,12.0,0.0,0.0
B827EB37A814,2020-09-25,09:37:48,28.66,52.41,11.0,0.0,0.0
B827EB37A814,2020-09-25,09:57:52,28.62,52.64,12.0,0.0,0.0
B827EB37A814,2020-09-25,10:12:54,28.62,52.8,12.0,0.0,0.0
B827EB37A814,2020-09-25,10:22:56,28.62,52.76,9.0,0.0,0.0
B827EB37A814,2020-09-25,10:27:56,28.6,52.82,11.0,0.0,0.0
B827EB37A814,2020-09-25,10:32:57,28.63,52.63,10.0,0.0,0.0
B827EB37A814,2020-09-25,10:37:58,28.6,52.51,11.0,0.0,0.0
B827EB37A814,2020-09-25,10:42:59,28.56,52.65,10.0,0.0,0.0
B827EB37A814,2020-09-25,10:48:00,28.58,52.52,11.0,0.0,0.0
B827EB37A814,2020-09-25,10:53:01,28.53,52.5,9.0,0.0,0.0
B827EB37A814,2020-09-25,10:58:02,28.55,51.99,10.0,0.0,0.0
B827EB37A814,2020-09-25,11:03:02,28.52,52.03,10.0,0.0,0.0
B827EB37A814,2020-09-25,11:08:03,28.5,51.94,10.0,0.0,0.0
B827EB37A814,2020-09-25,11:13:04,28.52,51.81,9.0,0.0,0.0
B827EB37A814,2020-09-25,11:18:05,28.46,51.56,9.0,0.0,0.0
B827EB37A814,2020-09-25,11:28:07,28.45,51.09,7.0,0.0,0.0
B827EB37A814,2020-09-25,11:33:07,28.45,50.97,7.0,0.0,0.0
B827EB37A814,2020-09-25,11:38:08,28.42,50.77,7.0,0.0,0.0
B827EB37A814,2020-09-25,11:43:09,28.41,50.76,7.0,0.0,0.0
B827EB37A814,2020-09-25,12:03:28,28.38,50.41,7.0,0.0,0.0
B827EB37A814,2020-09-25,12:18:30,28.32,49.91,7.0,0.0,0.0
B827EB37A814,2020-09-25,13:28:42,28.19,49.66,5.0,0.0,0.0
B827EB37A814,2020-09-25,13:58:54,28.18,50.23,5.0,0.0,0.0
B827EB37A814,2020-09-25,14:29:07,28.28,51.06,5.0,0.0,0.0
B827EB37A814,2020-09-25,14:44:09,28.31,50.9,5.0,0.0,0.0
B827EB37A814,2020-09-25,14:49:10,28.35,50.56,5.0,0.0,0.0
B827EB37A814,2020-09-25,14:59:12,28.38,50.31,4.0,0.0,0.0
B827EB37A814,2020-09-25,15:04:12,28.38,50.3,4.0,0.0,0.0
B827EB37A814,2020-09-25,15:09:13,28.39,50.4,4.0,0.0,0.0
B827EB37A814,2020-09-25,15:14:14,28.36,50.86,4.0,0.0,0.0
B827EB37A814,2020-09-25,15:19:15,28.41,51.14,5.0,0.0,0.0
B827EB37A814,2020-09-25,15:24:16,28.46,51.23,5.0,0.0,0.0
B827EB37A814,2020-09-25,15:29:17,28.5,51.46,6.0,0.0,0.0
B827EB37A814,2020-09-25,15:34:17,28.55,51.66,6.0,0.0,0.0
B827EB37A814,2020-09-25,15:39:18,28.59,51.71,5.0,0.0,0.0
B827EB37A814,2020-09-25,15:44:19,28.63,51.95,6.0,0.0,0.0
B827EB37A814,2020-09-25,15:49:20,28.67,52.43,5.0,0.0,0.0
B827EB37A814,2020-09-25,15:54:21,28.71,52.53,5.0,0.0,0.0
B827EB37A814,2020-09-25,15:59:21,28.76,53.0,5.0,0.0,0.0
B827EB37A814,2020-09-25,16:09:23,28.74,53.44,6.0,0.0,0.0
B827EB37A814,2020-09-25,17:04:32,29.0,55.17,7.0,0.0,0.0
B827EB37A814,2020-09-25,17:39:38,29.05,56.47,7.0,0.0,0.0
B827EB37A814,2020-09-25,18:29:47,29.09,56.96,7.0,0.0,0.0
B827EB37A814,2020-09-25,18:54:51,29.16,57.58,9.0,0.0,0.0
B827EB37A814,2020-09-25,18:59:52,29.15,57.66,8.0,0.0,0.0
B827EB37A814,2020-09-25,19:04:53,29.15,57.87,7.0,0.0,0.0
B827EB37A814,2020-09-25,19:09:54,29.12,57.91,8.0,0.0,0.0
B827EB37A814,2020-09-25,19:39:59,29.09,58.42,9.0,0.0,0.0
B827EB37A814,2020-09-25,21:05:15,29.14,58.65,7.0,0.0,0.0
B827EB37A814,2020-09-25,21:10:15,29.12,58.62,8.0,0.0,0.0
B827EB37A814,2020-09-25,21:15:16,29.12,58.58,7.0,0.0,0.0
B827EB37A814,2020-09-25,21:40:21,29.05,59.16,8.0,0.0,0.0
B827EB37A814,2020-09-25,22:10:26,29.05,59.2,8.0,0.0,0.0
B827EB37A814,2020-09-25,22:45:32,29.05,59.68,8.0,0.0,0.0
B827EB37A814,2020-09-25,23:25:39,28.9,56.48,6.0,0.0,0.0
B827EB4D4017,2020-09-25,05:31:46,27.39,73.71,30.0,0.0,0.0
B827EB4D4017,2020-09-25,05:36:47,27.36,73.64,31.0,0.0,0.0
B827EB4D4017,2020-09-25,05:46:49,27.37,73.21,27.0,0.0,0.0
B827EB4D4017,2020-09-25,05:51:50,27.39,72.88,26.0,0.0,0.0
B827EB4D4017,2020-09-25,06:01:51,27.42,73.24,26.0,0.0,0.0
B827EB4D4017,2020-09-25,06:06:52,27.39,74.32,26.0,0.0,0.0
B827EB4D4017,2020-09-25,06:11:53,27.4,74.06,27.0,0.0,0.0
B827EB4D4017,2020-09-25,06:57:01,27.44,73.06,21.0,0.0,0.0
B827EB4D4017,2020-09-25,07:07:02,27.5,73.07,20.0,0.0,0.0
B827EB4D4017,2020-09-25,07:17:04,27.52,72.62,19.0,0.0,0.0
B827EB4D4017,2020-09-25,07:22:04,27.53,72.67,18.0,0.0,0.0
B827EB4D4017,2020-09-25,07:27:05,27.54,72.53,17.0,0.0,0.0
B827EB4D4017,2020-09-25,07:32:06,27.54,72.53,18.0,0.0,0.0
B827EB4D4017,2020-09-25,07:37:07,27.57,72.69,16.0,0.0,0.0
B827EB4D4017,2020-09-25,07:42:08,27.56,73.0,16.0,0.0,0.0
B827EB4D4017,2020-09-25,07:52:25,27.59,71.97,18.0,0.0,0.0
B827EB4D4017,2020-09-25,08:02:26,27.56,73.44,15.0,0.0,0.0
