device_id,date,time,temperature,RH,PM2.5,lat,lon
B827EB151749,2020-11-16,00:02:11,25.72,54.24,2.0,0.0,0.0
B827EB151749,2020-11-16,00:07:12,25.75,54.11,1.0,0.0,0.0
B827EB151749,2020-11-16,00:12:13,25.8,53.9,0.0,0.0,0.0
B827EB151749,2020-11-16,00:42:18,25.78,53.75,2.0,0.0,0.0
B827EB151749,2020-11-16,00:47:19,25.8,53.65,1.0,0.0,0.0
B827EB151749,2020-11-16,01:02:21,25.8,53.36,1.0,0.0,0.0
B827EB151749,2020-11-16,01:07:22,25.87,53.17,1.0,0.0,0.0
B827EB151749,2020-11-16,01:12:23,25.85,53.29,0.0,0.0,0.0
B827EB151749,2020-11-16,01:17:24,25.81,53.33,1.0,0.0,0.0
B827EB151749,2020-11-16,01:22:41,25.84,53.28,1.0,0.0,0.0
B827EB151749,2020-11-16,01:27:42,25.85,53.4,2.0,0.0,0.0
B827EB151749,2020-11-16,01:32:43,25.89,53.29,2.0,0.0,0.0
B827EB151749,2020-11-16,01:47:45,25.8,53.49,2.0,0.0,0.0
B827EB151749,2020-11-16,01:52:46,25.82,53.3,1.0,0.0,0.0
B827EB151749,2020-11-16,01:57:47,25.84,53.37,0.0,0.0,0.0
B827EB151749,2020-11-16,02:02:48,25.92,52.84,2.0,0.0,0.0
B827EB151749,2020-11-16,02:07:49,25.87,52.96,3.0,0.0,0.0
B827EB151749,2020-11-16,02:12:49,25.89,53.04,4.0,0.0,0.0
B827EB151749,2020-11-16,02:27:52,25.93,52.65,3.0,0.0,0.0
B827EB151749,2020-11-16,02:32:53,25.91,52.73,2.0,0.0,0.0
B827EB151749,2020-11-16,02:37:53,25.88,52.91,1.0,0.0,0.0
B827EB151749,2020-11-16,02:42:54,25.89,53.0,1.0,0.0,0.0
B827EB151749,2020-11-16,02:47:55,25.93,53.07,2.0,0.0,0.0
B827EB151749,2020-11-16,02:52:56,25.96,52.96,1.0,0.0,0.0
B827EB151749,2020-11-16,03:02:58,26.0,52.97,0.0,0.0,0.0
B827EB151749,2020-11-16,03:07:58,25.99,52.96,0.0,0.0,0.0
B827EB151749,2020-11-16,03:12:59,26.03,52.41,1.0,0.0,0.0
B827EB151749,2020-11-16,03:18:00,26.03,52.91,0.0,0.0,0.0
B827EB151749,2020-11-16,03:28:02,25.98,53.03,0.0,0.0,0.0
B827EB151749,2020-11-16,03:33:03,26.09,53.01,0.0,0.0,0.0
B827EB151749,2020-11-16,03:43:04,26.08,52.92,1.0,0.0,0.0
B827EB151749,2020-11-16,03:48:05,26.09,53.14,2.0,0.0,0.0
B827EB151749,2020-11-16,03:53:06,25.99,53.37,0.0,0.0,0.0
B827EB151749,2020-11-16,03:58:07,26.0,53.32,1.0,0.0,0.0
B827EB151749,2020-11-16,04:03:08,26.0,53.59,1.0,0.0,0.0
B827EB151749,2020-11-16,04:08:08,26.06,53.43,1.0,0.0,0.0
B827EB151749,2020-11-16,04:13:09,26.03,53.53,0.0,0.0,0.0
B827EB151749,2020-11-16,04:18:10,26.0,53.63,1.0,0.0,0.0
B827EB151749,2020-11-16,04:23:11,25.99,53.79,1.0,0.0,0.0
B827EB151749,2020-11-16,04:28:12,26.0,53.76,1.0,0.0,0.0
B827EB151749,2020-11-16,04:33:13,26.09,53.76,0.0,0.0,0.0
B827EB151749,2020-11-16,04:38:13,26.06,53.64,0.0,0.0,0.0
B827EB151749,2020-11-16,04:43:14,26.08,53.67,1.0,0.0,0.0
B827EB151749,2020-11-16,04:48:15,26.02,53.6,1.0,0.0,0.0
B827EB151749,2020-11-16,04:53:16,26.0,53.46,1.0,0.0,0.0
B827EB151749,2020-11-16,04:58:16,26.03,53.36,1.0,0.0,0.0
B827EB151749,2020-11-16,05:03:17,26.0,53.47,0.0,0.0,0.0
B827EB151749,2020-11-16,05:08:18,26.02,53.33,0.0,0.0,0.0
B827EB151749,2020-11-16,05:13:19,26.03,53.4,1.0,0.0,0.0
B827EB151749,2020-11-16,05:18:20,26.05,53.48,0.0,0.0,0.0
B827EB151749,2020-11-16,05:23:20,25.99,53.61,0.0,0.0,0.0
B827EB151749,2020-11-16,05:28:21,25.99,53.68,0.0,0.0,0.0
B827EB151749,2020-11-16,05:33:22,25.99,53.62,0.0,0.0,0.0
B827EB151749,2020-11-16,07:48:51,26.08,53.77,0.0,0.0,0.0
B827EB151749,2020-11-16,07:59:08,26.09,53.82,0.0,0.0,0.0
B827EB151749,2020-11-16,08:04:11,26.08,53.85,0.0,0.0,0.0
B827EB151749,2020-11-16,08:09:12,26.0,53.8,0.0,0.0,0.0
B827EB151749,2020-11-16,08:14:13,26.02,53.68,0.0,0.0,0.0
B827EB151749,2020-11-16,08:19:13,25.98,53.64,0.0,0.0,0.0
B827EB151749,2020-11-16,08:24:14,26.06,53.61,0.0,0.0,0.0
B827EB151749,2020-11-16,08:29:15,26.16,53.26,0.0,0.0,0.0
B827EB151749,2020-11-16,08:34:16,26.1,53.06,0.0,0.0,0.0
B827EB151749,2020-11-16,08:39:17,26.1,53.31,0.0,0.0,0.0
B827EB151749,2020-11-16,09:19:23,26.06,53.33,0.0,0.0,0.0
B827EB151749,2020-11-16,09:29:25,26.16,53.03,0.0,0.0,0.0
B827EB151749,2020-11-16,09:34:26,26.09,53.37,0.0,0.0,0.0
B827EB151749,2020-11-16,09:59:30,26.05,53.43,1.0,0.0,0.0
B827EB151749,2020-11-16,10:09:32,26.05,53.71,0.0,0.0,0.0
B827EB151749,2020-11-16,10:14:32,26.03,53.64,0.0,0.0,0.0
B827EB151749,2020-11-16,10:19:33,26.03,53.48,0.0,0.0,0.0
B827EB151749,2020-11-16,10:24:34,26.12,53.44,0.0,0.0,0.0
