device_id,date,time,temperature,RH,PM2.5,lat,lon
B827EB151749,2020-11-01,00:02:54,25.75,54.17,6.0,0.0,0.0
B827EB151749,2020-11-01,00:07:55,25.8,54.11,5.0,0.0,0.0
B827EB151749,2020-11-01,00:12:56,25.74,54.04,4.0,0.0,0.0
B827EB151749,2020-11-01,00:17:56,25.75,54.09,5.0,0.0,0.0
B827EB151749,2020-11-01,00:22:57,25.78,53.96,7.0,0.0,0.0
B827EB151749,2020-11-01,00:27:58,25.81,53.67,6.0,0.0,0.0
B827EB151749,2020-11-01,00:32:59,25.78,53.62,7.0,0.0,0.0
B827EB151749,2020-11-01,00:38:00,25.81,53.59,7.0,0.0,0.0
B827EB151749,2020-11-01,00:43:01,25.77,53.75,6.0,0.0,0.0
B827EB151749,2020-11-01,00:48:01,25.78,53.79,6.0,0.0,0.0
B827EB151749,2020-11-01,00:53:02,25.75,53.95,5.0,0.0,0.0
B827EB151749,2020-11-01,01:03:05,25.77,54.06,6.0,0.0,0.0
B827EB151749,2020-11-01,01:08:06,25.77,54.09,6.0,0.0,0.0
B827EB151749,2020-11-01,01:13:06,25.78,54.16,6.0,0.0,0.0
B827EB151749,2020-11-01,01:18:07,25.78,54.04,7.0,0.0,0.0
B827EB151749,2020-11-01,01:23:08,25.8,54.08,7.0,0.0,0.0
B827EB151749,2020-11-01,01:28:09,25.77,54.1,7.0,0.0,0.0
B827EB151749,2020-11-01,01:33:10,25.82,54.14,7.0,0.0,0.0
B827EB151749,2020-11-01,01:38:10,25.87,54.15,7.0,0.0,0.0
B827EB151749,2020-11-01,01:43:11,25.87,54.26,8.0,0.0,0.0
B827EB151749,2020-11-01,01:48:12,25.82,54.42,6.0,0.0,0.0
B827EB151749,2020-11-01,01:53:13,25.85,54.56,6.0,0.0,0.0
B827EB151749,2020-11-01,01:58:14,25.82,54.44,4.0,0.0,0.0
B827EB151749,2020-11-01,02:03:15,25.84,54.43,4.0,0.0,0.0
B827EB151749,2020-11-01,02:08:15,25.84,54.33,5.0,0.0,0.0
B827EB151749,2020-11-01,02:13:16,25.87,54.26,5.0,0.0,0.0
B827EB151749,2020-11-01,02:18:17,25.88,54.2,6.0,0.0,0.0
B827EB151749,2020-11-01,02:23:18,25.85,54.23,7.0,0.0,0.0
B827EB151749,2020-11-01,02:28:19,25.87,54.24,8.0,0.0,0.0
B827EB151749,2020-11-01,02:33:23,25.84,54.39,7.0,0.0,0.0
B827EB151749,2020-11-01,02:48:25,25.81,54.51,5.0,0.0,0.0
B827EB151749,2020-11-01,03:58:38,25.87,54.7,2.0,0.0,0.0
B827EB151749,2020-11-01,04:28:43,25.88,54.44,5.0,0.0,0.0
B827EB151749,2020-11-01,05:03:49,25.91,54.45,2.0,0.0,0.0
B827EB151749,2020-11-01,05:18:52,25.89,54.03,1.0,0.0,0.0
B827EB151749,2020-11-01,05:23:53,25.96,53.86,1.0,0.0,0.0
B827EB151749,2020-11-01,05:28:53,25.91,53.95,2.0,0.0,0.0
B827EB151749,2020-11-01,05:33:54,25.96,53.88,2.0,0.0,0.0
B827EB151749,2020-11-01,05:38:55,25.89,54.25,3.0,0.0,0.0
B827EB151749,2020-11-01,05:48:57,25.96,54.31,3.0,0.0,0.0
B827EB151749,2020-11-01,05:53:58,25.98,54.39,2.0,0.0,0.0
B827EB151749,2020-11-01,05:58:58,25.99,54.32,1.0,0.0,0.0
B827EB151749,2020-11-01,06:03:59,25.95,54.39,1.0,0.0,0.0
B827EB151749,2020-11-01,06:09:00,25.98,54.28,0.0,0.0,0.0
B827EB151749,2020-11-01,06:34:04,26.06,54.31,1.0,0.0,0.0
B827EB151749,2020-11-01,06:39:05,25.99,54.41,0.0,0.0,0.0
B827EB151749,2020-11-01,06:44:06,26.03,54.4,0.0,0.0,0.0
B827EB151749,2020-11-01,06:49:06,26.02,54.51,1.0,0.0,0.0
B827EB151749,2020-11-01,06:54:07,25.99,54.54,1.0,0.0,0.0
B827EB151749,2020-11-01,06:59:08,25.98,54.56,0.0,0.0,0.0
B827EB151749,2020-11-01,07:04:09,26.03,54.43,0.0,0.0,0.0
B827EB151749,2020-11-01,07:09:09,26.02,54.45,0.0,0.0,0.0
B827EB151749,2020-11-01,07:14:11,26.06,54.32,0.0,0.0,0.0
B827EB151749,2020-11-01,07:19:12,25.99,54.39,0.0,0.0,0.0
B827EB151749,2020-11-01,08:04:20,26.02,54.51,0.0,0.0,0.0
B827EB151749,2020-11-01,08:19:23,26.0,54.25,0.0,0.0,0.0
B827EB151749,2020-11-01,08:29:24,25.99,54.45,0.0,0.0,0.0
B827EB151749,2020-11-01,08:34:25,26.0,54.65,0.0,0.0,0.0
B827EB151749,2020-11-01,09:59:40,25.96,54.74,0.0,0.0,0.0
B827EB151749,2020-11-01,10:19:43,25.98,54.59,0.0,0.0,0.0
B827EB151749,2020-11-01,10:39:46,25.98,54.97,0.0,0.0,0.0
B827EB151749,2020-11-01,11:09:52,25.98,54.72,0.0,0.0,0.0
B827EB151749,2020-11-01,11:29:56,25.99,54.79,0.0,0.0,0.0
B827EB151749,2020-11-01,11:44:58,25.96,54.77,0.0,0.0,0.0
B827EB151749,2020-11-01,11:49:59,26.0,54.56,0.0,0.0,0.0
B827EB151749,2020-11-01,12:00:01,25.95,54.55,0.0,0.0,0.0
B827EB151749,2020-11-01,12:20:04,25.93,54.61,0.0,0.0,0.0
B827EB151749,2020-11-01,12:30:06,25.96,54.69,0.0,0.0,0.0
B827EB151749,2020-11-01,12:35:07,25.93,54.69,0.0,0.0,0.0
B827EB151749,2020-11-01,12:50:09,25.93,54.54,0.0,0.0,0.0
B827EB151749,2020-11-01,12:55:10,25.98,54.44,0.0,0.0,0.0
B827EB151749,2020-11-01,13:00:11,25.98,54.48,0.0,0.0,0.0
B827EB151749,2020-11-01,13:05:12,25.95,54.47,0.0,0.0,0.0
B827EB151749,2020-11-01,13:10:13,25.99,54.37,0.0,0.0,0.0
B827EB151749,2020-11-01,13:15:13,25.98,54.47,0.0,0.0,0.0
B827EB151749,2020-11-01,13:40:17,25.92,54.69,0.0,0.0,0.0
B827EB151749,2020-11-01,13:45:18,25.95,54.6,0.0,0.0,0.0
B827EB151749,2020-11-01,13:50:19,25.95,54.51,0.0,0.0,0.0
B827EB151749,2020-11-01,13:55:20,25.95,54.35,0.0,0.0,0.0
B827EB151749,2020-11-01,14:15:23,25.91,54.53,0.0,0.0,0.0
B827EB151749,2020-11-01,14:25:25,25.93,54.62,0.0,0.0,0.0
B827EB151749,2020-11-01,14:50:29,25.91,54.3,0.0,0.0,0.0
B827EB151749,2020-11-01,14:55:30,25.91,54.12,0.0,0.0,0.0
